trace_name,distance_km,source_depth_km,pick_err_p,pick_err_s,init_tt,refined_tt,rho_mean,rho_peak,rho_p_lag,rho_s_lag,env_p_lag,env_s_lag,p_prob_lag,s_prob_lag,gamma_p0,omega_p0,gamma_s0,omega_s0,kernel_vp,kernel_vs,vp_mean,vs_mean,vpvs_mean,vp_std_layers,vs_std_layers
A04D.TA_20160215004838_EV,6.840000152587891,17.65999984741211,0.07499999999999929,0.07499999999999929,49.28095245361328,0.0001560734090162441,65.6342544555664,119.53312683105469,-0.4392995834350586,-2.012891006469726,2.1138916015625,1.6667078018188484,-2.016270637512207,-1.5623285293579094,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.2456870079040527,1.5983985662460327,1.3802416324615479,0.8439310193061829,0.4763672649860382
A05A.TA_20070618104955_EV,57.77000045776367,3.619999885559082,0.07500000000000018,0.15000000000000036,3.5314884185791016,3.5314884185791016,68.17402648925781,100.52677154541016,-1.794743537902832,-1.5599815368652337,-0.7434291839599609,-2.160732460021972,3.386733055114746,-1.7101690292358391,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,5.15142822265625,2.661797046661377,1.9370086193084717,1.5116719007492065,0.7832114100456238
A05A.TA_20071001034523_EV,22.850000381469727,19.420000076293945,0.15000000000000036,0.07500000000000107,45.4389762878418,0.00023922343098092824,66.97073364257812,102.63951873779297,2.4142675399780273,-1.2607324600219734,-2.0913643836975098,0.691707801818847,-1.941176414489746,-1.7112958908081062,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.502195119857788,1.7788200378417969,1.3924261331558228,0.6612619161605835,0.18085043132305145
A05A.TA_20080124195414_EV,11.039999961853027,1.0,0.0,0.07500000000000107,113.97233581542969,9.172254067379981e-07,68.16609191894531,93.88134002685547,0.08635807037353516,-1.9386419296264652,-2.0913643836975098,-1.2627977371215824,-2.0913643836975098,0.16398582458496058,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.2110800743103027,2.1911745071411133,1.0433645248413086,0.9896849989891052,1.0231519937515259
A05A.TA_20080905120343_EV,15.5,11.329999923706055,0.07500000000000018,0.0,7.42739200592041,0.0006186404498293996,67.72529602050781,97.06893157958984,0.2315708160400387,-2.1684291839599608,-1.4204944610595707,1.436076354980469,-1.1952127456665043,-1.8680541992187498,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,3.0509114265441895,1.984935998916626,1.523348093032837,0.7575652599334717,0.14503687620162964
A05A.TA_20081109091527_EV,39.66999816894531,9.5600004196167,0.07500000000000018,0.0,30.891845703125,0.21450644731521606,67.19678497314453,105.40290832519531,3.4630474090576175,-1.5619525909423828,-1.6433354377746578,2.2678346633911133,1.4355129241943363,-1.7872343063354492,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.8316991329193115,2.3311684131622314,1.273665428161621,0.44466710090637207,0.672692060470581
A06A.TA_20070509024901_EV,98.33999633789062,8.119999885559082,0.07499999999999929,0.07499999999999929,1.0473285913467407,0.3339369595050812,68.34113311767578,90.29468536376953,0.832321739196777,-1.105945205688478,-1.8710576534271244,0.3208374023437486,-0.5193680763244632,-0.9557577133178725,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,8.899492263793945,4.369877815246582,2.8728132247924805,4.739637851715088,3.246114730834961
A06A.TA_20070929194234_EV,39.86000061035156,1.0,0.07500000000000018,0.07499999999999929,75.051513671875,4.4768667066819035e-06,66.6521987915039,126.04194641113281,2.335418701171875,-2.0887361526489254,-2.095118999481201,3.5433038711547855,-1.494368076324463,-2.238923645019531,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.3811116218566895,2.302576780319214,1.1722888946533203,0.9209570288658142,1.0552479028701782
A07A.TA_20071213224354_EV,62.34000015258789,6.849999904632568,0.07499999999999929,0.0,23.089431762695312,5.709385871887207,67.45953369140625,112.35748291015625,3.688329124450684,1.4448057174682614,3.613234901428223,-0.8831047058105472,-1.6433354377746578,1.519898986816406,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,8.923893928527832,4.458149433135986,2.7124245166778564,4.7958455085754395,3.1651575565338135
A08A.TA_20070328100724_EV,60.7400016784668,1.0,0.0,0.07499999999999929,158.9600830078125,2.450241481710691e-06,67.46473693847656,98.04661560058594,-1.7935234069824215,0.7697114944458008,1.2102312088012699,0.8448057174682617,-1.6433354377746578,0.24405479431152344,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.3053951263427734,2.2286086082458496,1.2280524969100952,0.9508010745048523,1.0821181535720825
A12A.TA_20070219062321_EV,108.6500015258789,10.0,0.07499999999999929,0.0,8.089591026306152,1.55960214138031,67.2040786743164,97.77664947509766,3.5381416320800785,-2.003693389892579,0.5343865394592289,0.924967956542968,-0.592021560668945,-2.228974151611329,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,8.910090446472168,4.306647300720215,2.8042685985565186,4.8695387840271,3.2695326805114746
A13A.TA_20081115010440_EV,94.66999816894531,10.0,0.07500000000000018,0.07499999999999929,0.9301748871803284,0.4429744482040405,67.26646423339844,111.3661880493164,2.182696723937988,-2.2343248367309574,1.58194580078125,-1.1830104827880863,1.7321337699890136,-1.7837614059448246,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,5.416960716247559,2.7920784950256348,1.9354159832000732,1.462321400642395,0.7366544604301453
A14A.TA_20080103132822_EV,56.720001220703125,10.0,0.07499999999999973,0.8250000000000011,6.047969341278076,0.799087643623352,66.93263244628906,114.43234252929688,-0.44558820724487314,-2.0127035140991207,2.0325092315673827,3.394054794311524,-0.896151638031006,-2.237985229492187,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,4.438992977142334,2.3267693519592285,2.0370240211486816,1.8122650384902954,1.046575665473938
A14A.TA_20090529181612_EV,92.48999786376953,10.0,0.0,0.22500000000000142,4.077484607696533,0.03208789974451065,68.88463592529297,78.68931579589844,0.3817583084106442,-2.2321653366088867,2.7847620010375973,-1.7065086364746094,-1.7208699226379398,2.573841094970703,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,7.912280082702637,3.888874053955078,2.730931520462036,4.1911211013793945,2.832411527633667
AA12.GM_20170605003145_EV,2.9000000953674316,1.0,0.15000000000000036,0.4499999999999993,125.90032958984375,1.035518835124094e-06,66.67900085449219,106.1492691040039,-2.1664581298828125,-2.0157072067260735,1.88861083984375,1.4386108398437507,-2.1664581298828125,-2.24098892211914,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.215280532836914,2.2133731842041016,1.0034133195877075,0.9864198565483093,0.9896048307418823
